,url,title,favicon,top_img,date,summary,ai_rating,user_rating
230,https://www.washingtontimes.com/news/2019/nov/22/steve-doocy-fox-friends-co-host-challenges-donald-/,'Fox & Friends' host Doocy challenges Trump over debunked Ukraine claim,https://www.google.com/s2/favicons?domain=www.washingtontimes.com,https://twt-thumbs.washtimes.com/media/image/2018/11/27/AP_18143651978104_c0-0-5760-3360_s1200x700.jpg?f924c42b9944cfae713cc4cc34417ec727b6eb20,2019-11-22,"President Trump was called into question Friday morning by Fox News personality Steve Doocy when he apparently held forth a bogus claim about U.S. cybersecurity company CrowdStrike and Ukraine.
Mr. Trump was speaking live on “Fox & Friends” when Mr. Doocy, one of the show’s co-hosts, interjected to cast doubt on a debunked conspiracy theory being spread by the president.
“They have the server from the DNC, Democratic National Committee,” Mr. Trump said about CrowdStrike near the start of a live telephone interview that lasted nearly an hour.
That’s a big part of this whole thing.” Mr. Trump insisted.
Are you sure they gave it to Ukraine?”“Well, that’s what the word is,” Mr. Trump replied.",2,
231,http://www.politico.com/news/stories/0612/76953.html,Unemployment up; 69K jobs added,https://www.google.com/s2/favicons?domain=www.politico.com,http://s3-origin-images.politico.com/2012/06/120601_job_applicants_ap_328.jpg,2012-06-01,"“The Obama economy is crushing America’s middle class,” Romney said in a statement.
“Today’s weak jobs report is devastating news for American workers and American families,” he added.
It’s readily apparent we’re not adding jobs” at a fast enough pace.
House Majority Leader Eric Cantor (R-Va.) pounced on Obama within minutes of the jobs report being released.
“As President Obama jets off to multiple campaign fundraisers today, families across America are still struggling just to make ends meet.",0,
232,http://www.foxnews.com/politics/2016/09/10/kaine-s-wife-steps-up-clinton-campaign-role-amid-poll-problems.html,Kaine’s wife steps up Clinton campaign role amid poll problems,https://www.google.com/s2/favicons?domain=www.foxnews.com,https://static.foxnews.com/foxnews.com/content/uploads/2018/09/holtonkaine080116.jpg,2016-09-10,"In that respect, she is in a unique position to push Clinton’s education platform.
She also could be used to help shore up support among women voters who may be having second thoughts about Clinton.
The Democratic presidential nominee's popularity hit a new low among registered voters in a recent Washington Post/ABC News poll.
On a recent stop at a Richmond campaign office, Holton gave volunteers a pep talk, The Associated Press reported.
“I did learn some things about differences, but I learned a lot more about similarities.”The Clinton campaign, which signs off on Holton's public appearances, declined an interview request from FoxNews.com.",2,
233,https://www.vox.com/recode/2020/2/10/21131558/josh-hawley-ftc-doj-google-facebook-proposal,This Republican senator’s radical new plan for the FTC kind of makes sense,https://www.google.com/s2/favicons?domain=www.vox.com,https://cdn.vox-cdn.com/thumbor/6QJufCDiWqGSmLR5w1SVOMvp_0E=/0x859:6000x4000/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/19709874/1197629756.jpg.jpg,2020-02-10,"This is about bringing the FTC into the 21st century.”In his proposal, Hawley specifically names Google and Facebook.
The proposal goes on to criticize the FTC for allowing both Google and Facebook to make acquisition after acquisition over the years.
This FTC proposal is another iteration of that.
The FTC and DOJ currently share antitrust enforcement responsibilities.
Hawley is hardly the only person to chastise the FTC or wonder whether antitrust enforcement in the US has become too lax in recent decades.",0,
234,http://www.foxnews.com/politics/2018/03/19/trump-declares-war-on-opioid-abuse-calls-for-death-penalty-for-traffickers-more-access-for-treatment.html,"Trump declares war on opioid abuse, calls for death penalty for traffickers, more access for treatment",https://www.google.com/s2/favicons?domain=www.foxnews.com,http://media2.foxnews.com/BrightCove/694940094001/2018/03/19/694940094001_5754361817001_5754355274001-vs.jpg,2018-03-19,"""The ultimate penalty has to be the death penalty,"" Trump said, before musing, ""maybe our country is not ready for that.""
The death penalty would be pursued where appropriate under current law.
Justice Department says the federal death penalty is available for several limited drug-related offenses, including violations of the ""drug kingpin"" provisions in federal law.
We will continue to aggressively prosecute drug traffickers and we will use federal law to seek the death penalty wherever appropriate.""
""The war on drugs didn’t work in the 80’s, and it won’t work now by reviving failed deterrence measures like the death penalty for drug dealers.",2,
235,https://www.usatoday.com/story/news/2017/05/18/roger-ailes-former-fox-news-chairman-dead-77/101823530/,"Roger Ailes, former Fox News chairman, dead at 77",https://www.google.com/s2/favicons?domain=www.usatoday.com,https://www.usatoday.com/gcdn/-mm-/ec9f51245cc7af1700f001fff495a24efb27d3a2/c=0-473-1992-1599/local/-/media/2017/04/04/USATODAY/USATODAY/636269274620134923-491745018-83159884.JPG?width=1992&height=1126&fit=crop&format=pjpg&auto=webp,2017-05-18,"Read more:At Fox News, Roger Ailes' real gift shinedFox News pays tribute to co-founder Roger AilesNews of Ailes' death prompted widespread expressions of shock and grief from numerous political, entertainment and media figures.
Former President George H. W. Bush tweeted: ""He wasn't perfect, but Roger Ailes was my friend & I loved him.
Read more:Roger Ailes' legacy: 3 lasting effects he has had on politics and TVFox News founder Roger Ailes has died.
Gabriel Sherman, who wrote a biography on Ailes entitled The Loudest Voice in the Room, called his ""last chapter"" a tragic story, ""whatever you think of Roger Ailes.""
A miniseries about Ailes, titled Secure and Hold: The Last Days of Roger Ailes, was already in the works at Showtime, based in part of Sherman's book.",1,
236,https://dailycaller.com/2019/12/24/trump-evil-fbi-achievement/,Trump: ‘Getting Rid’ Of ‘Evil’ FBI Officials ‘One Of My Greatest Achievements’,https://www.google.com/s2/favicons?domain=www.dailycaller.com,https://cdn01.dailycaller.com/wp-content/uploads/2019/12/President-Donald-Trump-speaks-to-members-of-the-media-before-boarding-Marine-One-on-the-South-Lawn-of-the-White-House-in-Washington-D.C.-e1577202119987.jpg,2019-12-24,"President Donald Trump said Tuesday that he considers “getting rid” of the FBI officials who led the Trump-Russia probe to be one of his “greatest achievements” in office.
These were evil people, and I hope that someday I’m going to consider it my greatest, or one of my greatest achievements, getting rid of them,” Trump told reporters at Mar-a-Lago, where he is on Christmas vacation.
Stone, who worked briefly on the Trump campaign and has known Trump for decades, was convicted on Nov. 15.
Trump fired former FBI Director James Comey on May 9, 2017.
Strzok was the lead investigator on Crossfire Hurricane, the counterintelligence probe into the Trump campaign.",2,
237,http://www.csmonitor.com/USA/DC-Decoder/2013/1204/Is-Boehner-getting-serious-on-immigration-reform-New-hire-intrigues,Is Boehner getting serious on immigration reform? New hire intrigues.,https://www.google.com/s2/favicons?domain=www.csmonitor.com,https://images.csmonitor.com/csm/2013/12/1204-Boehner-immigration-reform.jpg?alias=standard_900x600,2013-12-04,"For those reading the tea leaves on Capitol Hill, Tuesday provided a potentially startling message: Maybe immigration reform isn't dead, after all.
House Republicans have vowed to take up immigration reform, piece by piece, as opposed to in a single bill, like the Senate.
Before that, she worked for former Rep. Jim Kolbe (R) of Arizona, another longtime advocate of immigration reform.
Moreover, her recipe for moving immigration reform forward is hardly a secret.
Immigration reform in the House must be “sold on its merits” as an urgent need, she says.",1,
238,http://www.politico.com/story/2013/07/nsa-amendment-fails-94721.html?hp=l3,"NSA vote splits parties, jars leaders",https://www.google.com/s2/favicons?domain=www.politico.com,http://s3-origin-images.politico.com/2013/07/18/130718_capitol_reu_328.jpg,2013-07-24,"( PHOTOS: Pols, pundits weigh in on NSA report)“Have 12 years gone by and our memories faded so badly that we forgot what happened on September 11,” asked House Intelligence Committee Chairman Mike Rogers (R-Mich.).
But with the White House and NSA brass weighing in, both parties’ top leaders—who enjoy more access to intelligence matters—tended to vote in opposition to the amendment.
But it also gave members a vote to express their concerns without jeopardizing the NSA’s ability to continue as it has.
The underlying defense bill, approved 315-109, lacked the same drama as the NSA fight.
Without even a recorded vote, Rep. Lee Terry (R-Neb.)",0,
239,http://townhall.com/tipsheet/mattvespa/2014/08/04/are-democrats-ditching-the-war-on-women-n1874301,Are Democrats 'Ditching' The War On Women?,https://www.google.com/s2/favicons?domain=www.townhall.com,https://media.townhall.com/cdn/hodl/2014/187/534fef9e-a76a-46c2-94cd-cd1a7985c2b0.jpg,2014-08-04,"The reason that Democrats have achieved a consensus supporting LGBT rights, marijuana legalization and immigration reform is because they now enjoy a double-digit lead among women, especially unmarried women.
The Democrat’s so-called “war on women” has surely helped mobilize these ladies into a juggernaut of a voting bloc.
But what they don't want to do is talk about a ""war on women.""
""[Saying] 'Republicans are waging a war on women' actually doesn't test very well,"" said Democratic pollster Celinda Lake.
But, let's not discount that ""war on women"" tactics could return in an ugly way.",2,
240,https://www.reuters.com/article/us-usa-immigration/trump-wont-insist-border-wall-funds-be-tied-to-daca-relief-aide-idUSKCN1BN1QN,Trump won't insist border wall funds be tied to DACA relief: aide,https://www.google.com/s2/favicons?domain=www.reuters.com,https://www.reuters.com/pf/resources/images/reuters/reuters-default.webp?d=163,2017-09-12,"WASHINGTON (Reuters) - U.S. President Donald Trump will not necessarily insist on including funding for a border wall with Mexico in legislation to address protections for children brought to the United States illegally, a senior aide said on Tuesday.
Democrats welcomed Short's DACA comments, saying they cleared away a major stumbling to legislation to help DACA recipients, known as Dreamers.
Democrats are willing to work with the White House and congressional Republicans on other border security measures as part of the legislation, Durbin added.
Krikorian said the administration seemed to be looking for an “escape hatch” on the controversial DACA program.
""It does suggest how much Trump wants this DACA issue to go away,” he said.",1,
241,http://www.foxnews.com/politics/2017/06/17/trump-makes-first-presidential-visit-to-rustic-camp-david.html,Trump makes first presidential visit to 'rustic' Camp David,https://www.google.com/s2/favicons?domain=www.foxnews.com,http://media2.foxnews.com/BrightCove/694940094001/2017/06/17/694940094001_5475213957001_5475211097001-vs.jpg,2017-06-17,"President Trump leaves the White House on Saturday for his first visit to presidential retreat Camp David, a rustic departure from Trump's usual weekend getaways to his resort-style, luxury country clubs.
Trump, a New York real estate mogul whose permanent residence is a gilded penthouse inside Trump Tower on Fifth Avenue, is not expected to make Camp David a regular getaway.
Presidents have been going from the White House to Camp David for seven decades -- for pleasure and some historic diplomatic negotiations.
Going to his properties incurs additional security expenses, unlike a trip to Camp David, which is protected year-round as a military installation.
If Trump doesn't make it to Camp David much, Bollinger said she'd love to go in his place.",2,
242,http://www.npr.org/sections/thetwo-way/2015/09/18/441392494/croatias-army-on-alert-as-it-tries-to-slow-border-crossings,Croatia's Army On Alert As It Tries To Slow Border Crossings,https://www.google.com/s2/favicons?domain=www.npr.org,https://media.npr.org/assets/img/2015/09/18/gettyimages-488868826_wide-014a4c2d58af1b113492617ac553695985842ab2-s1400-c100.jpg,2015-09-18,"Croatia's Army On Alert As It Tries To Slow Border CrossingsEnlarge this image toggle caption Jeff J Mitchell/Getty Images Jeff J Mitchell/Getty ImagesAfter nearly 10,000 refugees and migrants entered Croatia in the past two days, the country has placed its army on alert to deploy on the country's border with Serbia.
People who were turned away by Hungary now see Croatia as an alternate route into European Union countries.
Reporting from the Croatia-Serbia border, Lauren Frayer spoke to Jamal al-Shahoud, a refugee from Syria, who told her, ""Here no food, no water.
And Hungary has started building a fence on its border with Croatia, in addition to two others along its borders with Serbia and Romania.""
It added that similar centers could be set up in Serbia to register and relocate the new arrivals.",1,
243,https://www.washingtontimes.com/news/2018/mar/6/gary-cohn-resign-trump-economic-adviser/,Gary Cohn resigning as Trump’s top economic adviser,https://www.google.com/s2/favicons?domain=www.washingtontimes.com,https://twt-thumbs.washtimes.com/media/image/2018/03/06/AP_18025564356126_c0-228-5472-3420_s1200x700.jpg?f89739662670662341638fe34403095f75f3e118,2018-03-06,"President Trump’s top economic adviser resigned Tuesday, joining a growing list of departures from a White House some describe as wracked by chaos and low morale.
The White House said Gary Cohn was not pressured to leave, and Mr. Cohn thanked the president for the opportunity to overhaul the nation’s tax code.
Mr. Cohn vehemently opposed the move, as do many free-trade conservatives in Mr. Trump’s Republican Party.
Mr. Trump said that Mr. Cohn was a “rare talent” and thanked him for his service to the American people.
There are also reports that Mr. Trump wants to move out National Security Adviser H.R.",2,
244,http://www.washingtontimes.com/news/2016/mar/24/wesley-pruden-the-teaching-moment-lost-in-havana/,"OPINION: The teaching moment, lost in Havana",https://www.google.com/s2/favicons?domain=www.washingtontimes.com,https://twt-thumbs.washtimes.com/media/image/2016/03/24/3_242016_presidential-poll-28201_c0-315-1376-1117_s1200x700.jpg?7ab8feb17cdb39e4b131873983fa3b10d989d485,2016-03-24,"He obtained his early education in Muslim schools in Indonesia, where whatever pride is taken is pride taken in the exceptionalism of Mr. Mohammed.
Most of us learn the customs and rituals of American history in the early years, and Mr. Obama was deprived of that (more’s the pity).
Listening to others taking pride, sometimes even inordinate pride, in the nation’s history makes the president’s toes itch.
“Here’s my message to the Cuban government and the Cuban people,” the president said in Havana.
The mockery was most acute of the political prisoners who were suffering pain and abuse in the political prisons at the very moment Mr. Obama and Raul Castro were happily performing “the wave” at a baseball game.",2,
245,https://www.usatoday.com/story/news/politics/2020/07/02/republicans-democrats-split-whether-us-worlds-greatest-country/5354143002/,"USA TODAY poll: The greatest country in the world? On the 4th of July, a moment of reckoning for the USA",https://www.google.com/s2/favicons?domain=www.usatoday.com,"https://www.usatoday.com/gcdn/presto/2019/07/05/USAT/4ac69c2a-1b9b-4bf9-b728-7810ef505d2e-AP_APTOPIX_Fourth_Of_July_Washington.jpg?crop=4859,2733,x0,y369&width=3200&height=1800&format=pjpg&auto=webp",2020-07-02,"Is the United States the greatest country in the world?
""We haven't lost the 'Look at us as the greatest power in the world, the greatest country in the world,'"" said Neomi Reid, 75, a retiree from Cincinnati.
Almost 9 of 10 Trump voters, 87%, said the United States was the greatest or one of the greatest countries in the world.
White Americans were more likely than Black Americans to say the United States was ""the greatest country,"" 35% compared with 20%.
A solid majority of Republicans and conservatives said the United States is the greatest country in the world.",1,
246,http://www.politico.com/news/stories/0712/78830.html,Michele Bachmann finds plenty of friends back home,https://www.google.com/s2/favicons?domain=www.politico.com,http://s3-origin-images.politico.com/2012/07/120723_michele_bachmann_ap_605.jpg,2012-07-23,"Ron Carey, former chairman of the Minnesota Republican Party and Bachmann’s chief of staff in 2010, said he was present during a private briefing in her office about the group.
“I think she’s been exposed to a lot of discussion on the Hill, and it’s been an area of tremendous interest with her.”And just like that, the outlines of the post-presidential profile of Bachmann became abundantly clear.
The slogan of his campaign is “Getting back to business.”Democratic polling earlier this summer had him neck and neck with Bachmann.
“It exemplifies all the things that Michele Bachmann epitomizes in Washington that’s not working,” Graves said before a parade here, speaking of the Muslim Brotherhood incident.
State party Chairman Pat Shortridge was “not available” to talk about Bachmann, according to his spokeswoman.",0,
247,http://www.foxnews.com/tech/2013/10/10/glitch-filled-launch-obamacare-site-decried-as-train-wreck/,Glitch-filled launch of ObamaCare site decried as 'train wreck',https://www.google.com/s2/favicons?domain=www.foxnews.com,https://static.foxnews.com/foxnews.com/content/uploads/2018/09/healthcare.gov-website-up.jpg,2013-10-10,"The healthcare.gov site opened for enrollment on Oct. 1, but users are still having trouble breaking through the website's myriad problems just to sign up.
Computer software experts told FoxNews.com the site may experience significant technical glitches for months.
""I wouldn't rule out that possibility,"" said George Edwards, a computer scientist and professor at the University of Southern California.
The company contracted in 2011 for $93 million to build the website, CGI Group Inc., has so far declined comment.
""In my opinion, intermittent, but not fatal, problems will persist for some time -- perhaps even until December 15,"" Edwards said.",2,
248,https://www.csmonitor.com/USA/Justice/2020/0304/What-happens-to-rule-of-law-if-the-law-keeps-changing,What happens to rule of law if the law keeps changing?,https://www.google.com/s2/favicons?domain=www.csmonitor.com,https://images.csmonitor.com/csm/2020/03/0304%20Abortion_Series.jpg?alias=standard_900x600,2020-03-04,"Today, the Supreme Court heard arguments in a case involving a Louisiana law virtually identical to the Texas law it struck down.
As he continued, she began to wonder if she was in the U.S. Supreme Court at all, or if she was dreaming.
Today, the Supreme Court heard arguments in a case involving a Louisiana law virtually identical to the Texas law it struck down in 2016.
It upheld the Texas law later struck down in Whole Woman’s Health.
A three-judge panel of the 5th Circuit reversed that ruling, writing that Act 620 was “remarkably different” from the Texas case.",1,
249,http://www.npr.org/2015/09/14/440139685/ferguson-commission-shines-light-on-racially-divided-st-louis,Ferguson Commission Shines Light On Racially Divided St. Louis,https://www.google.com/s2/favicons?domain=www.npr.org,https://media.npr.org/assets/img/2015/09/14/img_5901-3000_wide-7a8a516b229c1b7a50990aa8e68156a3dbe7eeae-s1400-c100.jpg,2015-09-14,"Ferguson Commission Shines Light On Racially Divided St. LouisEnlarge this image toggle caption Jason Rosenbaum/St.
The commission set out to examine racial and economic gaps through the St. Louis region, and come up with policy recommendations.
In their final report, the commission provides an unvarnished look at how a racially divided St. Louis underserves the African-American community.
St. Louis does not have a proud history on this topic, and we are still suffering the consequences of decisions made by our predecessors.
""St. Louis does not have a proud history on this topic, and we are still suffering the consequences of decisions made by our predecessors.",1,
250,https://fivethirtyeight.com/features/after-minneapolis-can-trumps-law-and-order-strategy-work/,"After Minneapolis, Can Trump’s Law-And-Order Strategy Work?",https://www.google.com/s2/favicons?domain=www.fivethirtyeight.com,https://fivethirtyeight.com/wp-content/uploads/2020/05/GettyImages-1232870183-16x9-1.jpg?w=712,2020-05-29,"When President Trump delivered his inaugural address in 2017, it was in an unfamiliar style.
As the strange election year that is 2020 marches on, Trump has returned to his 2016 rhetoric, but it may register differently.
Pew Research surveys show that 2016 Trump supporters ranked the economy, terrorism, and immigration, along with foreign policy, as the most pressing issues of the election.
Understanding the catharsis of looting — if not approving of the act — is something that has long eluded the understanding of white America, including liberal white America.
I want them to be afraid.”In 2016, Trump was able to echo these sentiments from 1989 easily — he was on the outside looking in.",1,
251,https://www.washingtontimes.com/news/2020/jan/13/inside-the-beltway-divided-democrats-drama-in-des-/,Divided Democrats: Debate drama in Des Moines,https://www.google.com/s2/favicons?domain=www.washingtontimes.com,https://twt-thumbs.washtimes.com/media/image/2020/01/13/1_132020_beltway-election-208202_c0-83-2000-1249_s1200x700.jpg?97771ece8cf6ad276bbc4f4e72e64b186f039a1f,2020-01-13,"NEWS AND OPINION:The first Democratic presidential debate of 2020 is in Des Moines on Tuesday night, less than three weeks before the Iowa caucuses.
TRUMP COVERAGE 93% NEGATIVEIt is a tradition that continues: Almost all the broadcast coverage about President Trump has been negative in recent months.
Democratic candidates were also compromised, Mr. Trump drew a total of 1,143 minutes, Joseph R. Biden got 107 minutes, Sens.
• 52% overall say state governments should have responsibility; 41% of Republicans and 57% of Democrats agree.
• 13% overall say churches and religious organizations have the responsibility; 11% of Republicans and 13% of Democrats agree.",2,
252,http://www.csmonitor.com/USA/Military/2014/0821/Why-US-Special-Forces-failed-to-rescue-James-Foley,Why US Special Forces failed to rescue James Foley,https://www.google.com/s2/favicons?domain=www.csmonitor.com,https://images.csmonitor.com/csm/2014/08/Foley_1.JPG?alias=standard_900x600,2014-08-21,"The failed attempt to rescue journalist James Foley before he was killed by Islamic State militants – and the ongoing efforts to track down other American hostages before it’s too late – illustrate a glaring shortcoming in US military capabilities: that good US military intelligence on these militant groups is in short supply.
Although the Pentagon greenlighted the deployment of Special Operations Forces (SOF) to Syria – along with the US military’s most high-tech air and ground components – the mission did not result in a rescue.
“This operation, by the way, was a flawless operation,” Defense Secretary Chuck Hagel said in a briefing with reporters Thursday afternoon.
“But the hostages were not there.”The Pentagon’s unusual confirmation of a failed Special Forces mission – made at the behest of the White House – was in large part an effort to reassure the American public that the United States has not sat idly by during the meteoric rise of the Islamic State (IS).
“You rarely walk away with nothing.”Even the grisly video of the execution itself is being scrubbed now by intelligence analysts, Nelson notes.",1,
253,https://www.newsmax.com/politics/bolton-impeachment-testify/2019/10/30/id/939457/,Impeachment Committees Ask Bolton to Testify,https://www.google.com/s2/favicons?domain=www.newsmax.com,https://www.newsmax.com/app_themes/newsmax/images/facebook/newsmaxfblogo.gif,2019-10-30,"House investigators are summoning former national security adviser John Bolton to testify in their impeachment inquiry, deepening their reach into the White House as the probe accelerates toward a potential vote to remove the president.
Bolton once derided Giuliani's work as a ""drug deal"" and said he wanted no part of it, according to previous testimony.
That includes public hearings in a matter of weeks and the possibility of drafting articles of impeachment against the president.
Any ruling in that case could presumably have an impact on whether Bolton will testify.
Senate Majority Leader Mitch McConnell said the format for the impeachment probe denies Trump the ""most basic rights of due process.""",2,
254,http://www.npr.org/blogs/thetwo-way/2015/04/23/401669374/michael-brown-s-family-will-sue-ferguson-over-police-shooting-death,Michael Brown's Family Will Sue Ferguson Over Police Shooting Death,https://www.google.com/s2/favicons?domain=www.npr.org,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2015-04-23,"Michael Brown's Parents File Civil Suit Against Ferguson And Former OfficerThe parents of Michael Brown, the unarmed man whom a Ferguson, Mo., police officer shot and killed last August, have filed a civil lawsuit against the city, along with former police chief Thomas Jackson and Darren Wilson, the now-former officer who shot Brown, 18.
The lawsuit was filed by Michael Brown Sr. and Lesley McSpadden at the St. Louis County Courthouse Thursday morning.
It says Wilson ""unjustifiably shot and killed"" Brown, using ""an unnecessary and unreasonable"" amount of force.
You can read the lawsuit at the St. Louis Public Radio site; it says Jackson was responsible for hiring, training and supervising Wilson.
Our original post continues:From St. Louis Public Radio:""The civil suit is expected to rely on much of the same evidence presented in state and federal investigations into the police shooting.",1,
255,http://www.washingtontimes.com/news/2016/sep/9/donald-trump-woos-social-conservatives-value-voter/,Trump woos social conservatives with vow to scrap Johnson Amendment,https://www.google.com/s2/favicons?domain=www.washingtontimes.com,https://twt-thumbs.washtimes.com/media/image/2016/09/09/Campaign_2016_Trump.JPEG-2222d_c0-214-5141-3212_s1200x700.jpg?ce0b44003649e098e96943f6b0773eaa3d8fa914,2016-09-09,"Since wrapping up the GOP nomination and turning his attention to a general election match-up with Hillary Clinton, Mr. Trump has been making overtures to the social conservatives that have been an integral part of the Republican coalition, and came here Friday to speak to thousands of social conservatives at the 11th Annual Values Voters Summit.
“The first thing we have to do is to give our churches their voice back,” Mr. Trump said.
Looking to assuage some of those concerns, Mr. Trump has showcased his children, who have impressed even skeptical conservatives, and tapped Indiana Gov.
No America with religious convictions will have to bow at the altar of secularism if Donald Trump is president.”Mr. Trump has won some converts.
“If you don’t vote for Trump it is essentially a vote for Hillary,” said Jim Chamberlin, of Ohio.",2,
256,http://www.salon.com/2015/12/16/the_gop_debate_fear_cauldron_according_to_the_republican_candidates_youre_going_to_die/,"The GOP debate fear cauldron: According to the Republican candidates, you're going to die",https://www.google.com/s2/favicons?domain=www.salon.com,https://mediaproxy.salon.com/width/1200/https://media.salon.com/2014/03/rubio_cruz_christie.jpg,2015-12-16,"Tuesday night’s Republican presidential debate was the first since the Islamic State-inspired terrorist shooting in San Bernardino, California, and not surprisingly, most of the questions tossed out by CNN moderators dealt with national security and terrorism.
Now we've seen what happened in San Bernardino.
All in all it was a grim, bleak, and frightful debate that saw several leading candidates try to stoke heightened public anxiety over terrorism.
There were no acknowledgements that acts of terrorism are exceptionally rare, with just “45 Americans killed in jihadist terrorist attacks” since 9/11.
A scared voter is a motivated voter, and Republicans have every interest in keeping people as terrified as possible.",0,
257,http://www.cnn.com/2014/09/05/world/europe/uk-nato-summit/index.html?hpt=po_c1,NATO agrees on new 'spearhead' force to meet global threats,https://www.google.com/s2/favicons?domain=www.cnn.com,"https://media.cnn.com/api/v1/images/stellar/prod/140901114413-russian-rebels.jpg?q=x_0,y_482,h_2133,w_3792,c_crop/w_800",2014-09-05,"“No third party has a veto” on new members joining NATO, Rasmussen said.
Also Friday, Prime Minister David Cameron said the United Kingdom would be willing to contribute 3,500 personnel to the new NATO force.
While he said Russia has increased defense spending by 50% in the last five years, NATO nations have cut back on average 20%.
“This is the first time since the end of World War II that one European country has tried to grab another’s territory by force,” Rasmussen said Thursday.
Russia has bullied its neighbors.”Opinion: NATO’s moment of truth on UkraineRead: Ukraine crisis: NATO to create ‘high-readiness force’Read: Why NATO is such a thorn in Russia’s side",0,
258,https://www.themarshallproject.org/2020/06/08/the-short-fraught-history-of-the-thin-blue-line-american-flag,"The Short, Fraught History of the ‘Thin Blue Line’ American Flag",https://www.google.com/s2/favicons?domain=www.themarshallproject.org,https://d1n0c1ufntxbvh.cloudfront.net/photo/560b1c6c/57613/1200x/,2020-06-08,"As protests over policing continue to convulse cities throughout the U.S., one symbol keeps showing up: a black-and-white American flag with one blue stripe.
He had seen the image of the flag on patches and stickers, he told The Marshall Project, but not an actual flag.
Now, Jacob is the president of Thin Blue Line USA, one of the largest online retailers devoted exclusively to sales of pro-police flags, T-shirts, neckwear and jewelry.
Over the years, officers around the country occasionally placed stickers of a blue line surrounded by black on their cars.
The “thin blue line” symbol existed before several of his colleagues were gunned down by a sniper in July 2016, he said.",1,
259,https://www.nationalreview.com/2019/07/trump-administration-north-korea-policy/,Where to Now for the Trump Administration’s North Korea Policy?,https://www.google.com/s2/favicons?domain=www.nationalreview.com,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2019/07/trump-kim-jong-un-panmunjom.jpg?fit=1200%2C700&ssl=1,2019-07-06,,2,
260,https://www.usatoday.com/story/news/politics/2019/06/21/supreme-court-rules-curtis-flowers-mississippi-death-penalty-case/1120908001/,"Supreme Court overturns conviction of man tried six times for murder, citing racism in jury selection",https://www.google.com/s2/favicons?domain=www.usatoday.com,"https://www.usatoday.com/gcdn/presto/2019/03/19/USAT/dc435f48-2a03-4524-b6da-1711b13c2150-AP_Supreme_Court_Excluding_Black_Jurors.JPG?crop=2735,1543,x0,y587&width=2735&height=1543&format=pjpg&auto=webp",2019-06-21,"WASHINGTON – The Supreme Court ruled Friday that a Mississippi prisoner tried six times for murder deserves a seventh chance because of a prosecutor's discrimination.
""The state's pattern of striking black prospective jurors persisted from Flowers' first trial through Flowers' sixth trial,"" Kavanaugh wrote.
Associate Justice Elena Kagan cited a ""staggering"" difference in the number of questions posed to black and white potential jurors.
Three years later, the Mississippi Supreme Court threw out the conviction, leading to the decades-long legal saga.
In one instance, the Mississippi Supreme Court cited ""as strong a prima facie case of racial discrimination as we have ever seen.""",1,
261,http://www.washingtontimes.com/news/2012/sep/1/obama-embarking-march-party-convention/,Obama embarking on march to party convention,https://www.google.com/s2/favicons?domain=www.washingtontimes.com,https://twt-thumbs.washtimes.com/media/image/2012/09/01/obama1_c0-117-1778-1154_s1200x700.jpg?ea1a6e8f5f74d46863796f261e6078c7b7e9f9aa,2012-09-01,"CHARLOTTE, N.C. (AP) — President Barack Obama is embarking on a four-day march through battleground states and the storm-battered Gulf Coast in the lead-up to his party’s convention as he seeks to blunt any momentum picked up by Republican rival Mitt Romney.
As his party’s faithful began streaming to Charlotte, N.C. for next week’s convention, Obama was returning to Iowa on Saturday.
The Democratic Party’s convention, which starts Tuesday in Charlotte, N.C., will focus more on where voters want their lives to be in the next four years.
It’s very different than the negative characterization the Democrats are trying to paint of this convention.”Television ratings for the final night of the Republican convention were down compared with four years ago.
Associated Press writer Beth Fouhy in Charlotte, N.C., contributed to this report.",2,
262,https://www.thedailybeast.com/cnns-van-jones-shames-jussie-smollett-youve-hurt-the-cause-against-racism-homophobia,"CNN’s Van Jones Shames Jussie Smollett: You’ve ‘Hurt the Cause Against Racism, Homophobia’",https://www.google.com/s2/favicons?domain=www.thedailybeast.com,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1440,w_2560,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1550769351/smollett-van-jones_ymtadq",2019-02-21,"Johnson further said that Smollett “took advantage of the pain and anger of racism to promote his career.”Following the presser, Jones acknowledged that Smollett likely staging a hate crime and blaming it on Trump supporters was the “opposite” of bringing people together.
“This is the fall of an icon,” Jones asserted.
“I don’t think people understand how important he has been in the black community.
“This is something we haven't had someone like him in our community embrace in this way.
And for him, if in fact, he has abused his position, it is a tragedy beyond words in our community.”",0,
